"5d00fedeab0ad455e9fc4521","成都市温江花都大道与凤凰北大街交界处（地铁四号线凤凰大街站附近）","[ 30.6903364367962, 103.897805155961 ]"
"5d00fedeab0ad455e9fc4523","成都市郫都成灌路与和心路交汇处（后花园对面）","[ 30.7171697169946, 104.016820839114 ]"
"5d00fedeab0ad455e9fc4525","成都市高新天府大道南段会龙大道内","[ 30.5291145083281, 104.082141052407 ]"
"5d00fedeab0ad455e9fc4527","成都市天府新区警校路一段33号(近天府新区警校)","[ 30.6980549641586, 103.810290161687 ]"
"5d00fedeab0ad455e9fc4529","成都市郫都犀浦镇万福新街45号","[ 30.7636968716268, 103.969374595027 ]"
"5d00fedeab0ad455e9fc452b","成都市锦江枫树街2号","[ 30.6018071233407, 104.142559518855 ]"
"5d00fedeab0ad455e9fc452d","成都市锦江南三环娇子立交外侧","[ 30.6062195095327, 104.133435110892 ]"
"5d00fedeab0ad455e9fc452f","成都市锦江银木街675号","[ 30.5950686946807, 104.153431008866 ]"
"5d00fedeab0ad455e9fc4531","成都市锦江银木街675号","[ 30.5950686946807, 104.153431008866 ]"
"5d00fedfab0ad455e9fc4533","成都市锦江锦江区玫瑰街7号","[ 30.6095015954704, 104.159841705951 ]"
"5d00fedfab0ad455e9fc4535","成都市青羊西三环光华南三路（万家湾公交总站旁）","[ 30.6720107714743, 103.969671814676 ]"
"5d00fedfab0ad455e9fc4537","成都市青羊草市街38号","[ 30.6773374582856, 104.081412549096 ]"
"5d00fedfab0ad455e9fc4539","成都市金牛天龙大道中段（西部地理信息技术产业园旁）","[ 30.7776879043168, 104.101506869015 ]"
"5d00fedfab0ad455e9fc453b","成都市金牛站北北街119号","[ 30.6973560428741, 104.057403587138 ]"
"5d00fedfab0ad455e9fc453d","成都市金牛站北北街118号","[ 30.6973560428741, 104.057403587138 ]"
"5d00fedfab0ad455e9fc453f","成都市金牛西华街道侯家桥路288号","[ 30.7405854445167, 104.014204524316 ]"
"5d00fedfab0ad455e9fc4541","成都市金牛育仁西路8号","[ 30.7070758094219, 104.023507632194 ]"
"5d00fee0ab0ad455e9fc4543","成都市武侯中华名园簇锦街道办旁顺兴路369号","[ 30.6429921693041, 104.007741452426 ]"
"5d00fee0ab0ad455e9fc4545","成都市武侯金花镇金凤街179号（武兴路与金凤街交汇处）","[ 30.6159439800302, 103.975335114391 ]"
"5d00fee0ab0ad455e9fc4547","成都市武侯一环路西一段31号","[ 30.6552470825093, 104.0479350563 ]"
"5d00fee0ab0ad455e9fc4549","成都市武侯太平园中四路9号","[ 30.6338902943745, 104.015775662449 ]"
